Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_1,1000,2560,tl,OK,0.304055,0.26741982
Random_1,1000,2560,zlk,OK,0.521727,0.45705223
Random_1,1000,2560,pzlk,OK,2.529486,0.5518322
Random_1,1000,2560,fpj,OK,371.124986,0.308218
Random_1,1000,2560,si,OK,18.648255,15.574579
Random_1,1000,2560,ptl,OK,1.376484,0.36193275
Random_2,1000,2572,tl,OK,0.2696,0.37377357
Random_2,1000,2572,zlk,OK,0.23769,0.6161518
Random_2,1000,2572,pzlk,OK,1.045458,0.6283665
Random_2,1000,2572,fpj,OK,202.780051,0.30858803
Random_2,1000,2572,si,OK,15.240528,15.590097
Random_2,1000,2572,ptl,OK,1.697782,0.3737507
Random_3,1000,2555,tl,OK,0.273638,0.36803627
Random_3,1000,2555,zlk,OK,0.271784,0.4842472
Random_3,1000,2555,pzlk,OK,0.891076,0.48919106
Random_3,1000,2555,fpj,OK,659.694575,0.30809975
Random_3,1000,2555,si,OK,18.331276,15.574335
Random_3,1000,2555,ptl,OK,1.580571,0.36801338
Random_4,1000,2631,tl,OK,0.222782,0.3552189
Random_4,1000,2631,zlk,OK,0.348529,0.4636097
Random_4,1000,2631,pzlk,OK,1.145207,0.47193336
Random_4,1000,2631,fpj,OK,235.149936,0.3090763
Random_4,1000,2631,si,OK,14.033845,15.590586
Random_4,1000,2631,ptl,OK,1.431609,0.36266518
Random_5,1000,2584,tl,OK,0.23845100000000002,0.35479164
Random_5,1000,2584,zlk,OK,0.414755,0.5208454
Random_5,1000,2584,pzlk,OK,1.526018,0.52931404
Random_5,1000,2584,fpj,OK,305.727592,0.30294228
Random_5,1000,2584,si,OK,13.299336,15.590311
Random_5,1000,2584,ptl,OK,1.707591,0.36239052
Random_6,1000,2586,tl,OK,0.172126,0.35875893
Random_6,1000,2586,zlk,OK,0.172376,0.40172005
Random_6,1000,2586,pzlk,OK,0.688944,0.417284
Random_6,1000,2586,fpj,OK,368.853661,0.3088627
Random_6,1000,2586,si,OK,12.980823000000001,15.54455
Random_6,1000,2586,ptl,OK,1.301733,0.3663578
Random_7,1000,2657,tl,OK,0.231678,0.35918617
Random_7,1000,2657,zlk,OK,0.32402400000000003,0.5276966
Random_7,1000,2657,pzlk,OK,1.375973,0.5396824
Random_7,1000,2657,fpj,OK,463.66730900000005,0.3092289
Random_7,1000,2657,si,OK,16.013733,15.567835
Random_7,1000,2657,ptl,OK,1.386724,0.366724
Random_8,1000,2610,tl,OK,0.28344600000000003,0.37233925
Random_8,1000,2610,zlk,OK,0.204237,0.4375553
Random_8,1000,2610,pzlk,OK,1.207425,0.44944954
Random_8,1000,2610,fpj,OK,684.577498,0.30880165
Random_8,1000,2610,si,OK,16.473062,15.590311
Random_8,1000,2610,ptl,OK,1.459441,0.37233925
Random_9,1000,2585,tl,OK,0.20712199999999997,0.37021065
Random_9,1000,2585,zlk,OK,0.19049,0.43107796
Random_9,1000,2585,pzlk,OK,0.817787,0.43647194
Random_9,1000,2585,fpj,OK,557.900636,0.30895424
Random_9,1000,2585,si,OK,16.929165,15.57519
Random_9,1000,2585,ptl,OK,1.449873,0.37021065
Random_10,1000,2627,tl,OK,0.278217,0.3680439
Random_10,1000,2627,zlk,OK,0.23417300000000002,0.4484272
Random_10,1000,2627,pzlk,OK,0.9817969999999999,0.45298958
Random_10,1000,2627,fpj,OK,357.835442,0.3083744
Random_10,1000,2627,si,OK,15.327304,15.589884
Random_10,1000,2627,ptl,OK,1.1869859999999999,0.3680439
Random_11,1000,2564,tl,OK,0.166284,0.3585148
Random_11,1000,2564,zlk,OK,0.13452399999999998,0.37240028
Random_11,1000,2564,pzlk,OK,0.530684,0.38405037
Random_11,1000,2564,fpj,OK,271.927658,0.30861855
