Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_1,100,254,tl,OK,0.040867,0.030255318
Random_1,100,254,zlk,OK,0.044835,0.035435677
Random_1,100,254,pzlk,OK,0.638867,0.123272896
Random_1,100,254,fpi,OK,7.707854,0.11199665
Random_1,100,254,fpj,OK,0.229373,0.110692024
Random_1,100,254,si,OK,0.187494,0.26370716
Random_1,100,254,ptl,OK,0.49232,0.1177187
Random_2,100,257,tl,OK,0.046969,0.11839008
Random_2,100,257,zlk,OK,0.044654000000000006,0.13242817
Random_2,100,257,pzlk,OK,0.41117600000000004,0.13362598
Random_2,100,257,fpi,OK,7.795539,0.11245823
Random_2,100,257,fpj,OK,0.318963,0.11102772
Random_2,100,257,si,OK,0.218012,0.2659502
Random_2,100,257,ptl,OK,1.1933449999999999,0.11839008
Random_3,100,245,tl,OK,0.038612999999999995,0.11588001
Random_3,100,245,zlk,OK,0.083037,0.12969685
Random_3,100,245,pzlk,OK,0.792377,0.13099384
Random_3,100,245,fpi,OK,18.949143000000003,0.11181736
Random_3,100,245,fpj,OK,0.509262,0.11038685
Random_3,100,245,si,OK,0.32633599999999996,0.26502705
Random_3,100,245,ptl,OK,0.48912399999999995,0.116612434
Random_4,100,272,tl,OK,0.036209,0.11591053
Random_4,100,272,zlk,OK,0.038703,0.124619484
Random_4,100,272,pzlk,OK,0.427197,0.12572575
Random_4,100,272,fpi,OK,5.962516,0.11178684
Random_4,100,272,fpj,OK,0.285629,0.11035633
Random_4,100,272,si,OK,0.180772,0.26268482
Random_4,100,272,ptl,OK,0.482932,0.11658192
Random_5,100,241,tl,OK,0.039635000000000004,0.1160326
Random_5,100,241,zlk,OK,0.049865,0.12474537
Random_5,100,241,pzlk,OK,0.380589,0.12496662
Random_5,100,241,fpi,OK,14.865979,0.11169529
Random_5,100,241,fpj,OK,0.292653,0.11026478
Random_5,100,241,si,OK,0.173327,0.26364613
Random_5,100,241,ptl,OK,0.514782,0.116490364
Random_6,100,251,tl,OK,0.09464800000000001,0.120015144
Random_6,100,251,zlk,OK,0.08445899999999999,0.13436985
Random_6,100,251,pzlk,OK,0.769755,0.13556767
Random_6,100,251,fpi,OK,9.803053,0.1125803
Random_6,100,251,fpj,OK,0.240565,0.11114979
Random_6,100,251,si,OK,0.21175,0.26533985
Random_6,100,251,ptl,OK,0.9027959999999999,0.12041187
Random_7,100,258,tl,OK,0.06871,0.11588001
Random_7,100,258,zlk,OK,0.061335999999999995,0.13235188
Random_7,100,258,pzlk,OK,0.516005,0.13351154
Random_7,100,258,fpi,OK,9.303377999999999,0.11221409
Random_7,100,258,fpj,OK,0.309455,0.11078358
Random_7,100,258,si,OK,0.17282699999999998,0.2600603
Random_7,100,258,ptl,OK,0.8672289999999999,0.11645985
Random_8,100,235,tl,OK,0.032732,0.11865711
Random_8,100,235,zlk,OK,0.043642,0.12584782
Random_8,100,235,pzlk,OK,0.357315,0.12661839
Random_8,100,235,fpi,OK,10.637198,0.11221409
Random_8,100,235,fpj,OK,0.394665,0.11078358
Random_8,100,235,si,OK,0.26189399999999996,0.25905323
Random_8,100,235,ptl,OK,0.331757,0.11865711
Random_9,100,251,tl,OK,0.048612,0.11750507
Random_9,100,251,zlk,OK,0.043372,0.12773228
Random_9,100,251,pzlk,OK,0.429773,0.12866306
Random_9,100,251,fpi,OK,8.982462,0.111878395
Random_9,100,251,fpj,OK,0.21957500000000002,0.11044788
Random_9,100,251,si,OK,0.18821500000000002,0.2622881
Random_9,100,251,ptl,OK,0.528288,0.11817646
Random_10,100,261,tl,OK,0.051777000000000004,0.11668873
Random_10,100,261,zlk,OK,0.041349,0.12524891
Random_10,100,261,pzlk,OK,0.374848,0.12609577
Random_10,100,261,fpi,OK,19.739056,0.11233616
Random_10,100,261,fpj,OK,0.335805,0.11090565
Random_10,100,261,si,OK,0.184339,0.26582813
Random_10,100,261,ptl,OK,0.6826,0.11668873
Random_11,100,264,tl,OK,0.042120000000000005,0.1179018
Random_11,100,264,zlk,OK,0.033864,0.1277399
Random_11,100,264,pzlk,OK,0.24716700000000003,0.12875462
Random_11,100,264,fpi,OK,4.580294,0.11227512
Random_11,100,264,fpj,OK,0.143411,0.11084461
Random_11,100,264,si,OK,0.22022599999999998,0.2657671
Random_11,100,264,ptl,OK,0.5220659999999999,0.118481636
Random_12,100,289,tl,OK,0.026219,0.11616993
Random_12,100,289,zlk,OK,0.033454000000000005,0.12034321
Random_12,100,289,pzlk,OK,0.19012900000000002,0.12133503
Random_12,100,289,fpi,OK,3.811472,0.11221409
Random_12,100,289,fpj,OK,0.13227,0.11078358
Random_12,100,289,si,OK,0.200238,0.26570606
Random_12,100,289,ptl,OK,0.307261,0.11658192
Random_13,100,253,tl,OK,0.024697,0.11871815
Random_13,100,253,zlk,OK,0.029446,0.12316227
Random_13,100,253,pzlk,OK,0.28055,0.12408543
Random_13,100,253,fpi,OK,6.6570789999999995,0.112122536
Random_13,100,253,fpj,OK,0.26138399999999995,0.110692024
Random_13,100,253,si,OK,0.181704,0.26277637
Random_13,100,253,ptl,OK,0.321337,0.11871815
Random_14,100,254,tl,OK,0.022132000000000002,0.11665821
Random_14,100,254,zlk,OK,0.026239000000000002,0.120568275
Random_14,100,254,pzlk,OK,0.219635,0.121785164
Random_14,100,254,fpi,OK,11.030391,0.11203098
Random_14,100,254,fpj,OK,0.192494,0.11060047
Random_14,100,254,si,OK,0.218243,0.26570606
Random_14,100,254,ptl,OK,0.310968,0.117222786
Random_15,100,261,tl,OK,0.034705,0.115979195
Random_15,100,261,zlk,OK,0.06968099999999999,0.1319437
Random_15,100,261,pzlk,OK,0.764725,0.13266087
Random_15,100,261,fpi,OK,4.3535960000000005,0.11181736
Random_15,100,261,fpj,OK,0.16433999999999999,0.11038685
Random_15,100,261,si,OK,0.12186,0.2637682
Random_15,100,261,ptl,OK,0.423139,0.116612434
Random_16,100,253,tl,OK,0.025097,0.116368294
Random_16,100,253,zlk,OK,0.027351,0.12073231
Random_16,100,253,pzlk,OK,0.234503,0.12195301
Random_16,100,253,fpi,OK,7.706641,0.11254978
Random_16,100,253,fpj,OK,0.21393399999999999,0.11111927
Random_16,100,253,si,OK,0.19800399999999999,0.26555347
Random_16,100,253,ptl,OK,0.24905000000000002,0.117100716
Random_17,100,269,tl,OK,0.022663,0.11619282
Random_17,100,269,zlk,OK,0.021691,0.12031269
Random_17,100,269,pzlk,OK,0.248529,0.1213274
Random_17,100,269,fpi,OK,6.0087839999999995,0.11209202
Random_17,100,269,fpj,OK,0.172065,0.11066151
Random_17,100,269,si,OK,0.13995500000000002,0.265584
Random_17,100,269,ptl,OK,0.323231,0.11688709
Random_18,100,261,tl,OK,0.030007,0.118359566
Random_18,100,261,zlk,OK,0.059232,0.13235569
Random_18,100,261,pzlk,OK,0.590947,0.13343143
Random_18,100,261,fpi,OK,4.915347,0.11230564
Random_18,100,261,fpj,OK,0.18280600000000002,0.11087513
Random_18,100,261,si,OK,0.132631,0.26437855
Random_18,100,261,ptl,OK,0.321507,0.118359566
Random_19,100,263,tl,OK,0.031449000000000005,0.11600208
Random_19,100,263,zlk,OK,0.056998,0.12660694
Random_19,100,263,pzlk,OK,0.50812,0.12779713
Random_19,100,263,fpi,OK,3.895871,0.11193943
Random_19,100,263,fpj,OK,0.160634,0.11050892
Random_19,100,263,si,OK,0.178978,0.26514912
Random_19,100,263,ptl,OK,0.386009,0.116734505
Random_20,100,257,tl,OK,0.040957,0.11591053
Random_20,100,257,zlk,OK,0.047359,0.12962818
Random_20,100,257,pzlk,OK,0.542836,0.13010883
Random_20,100,257,fpi,OK,14.773263,0.112244606
Random_20,100,257,fpj,OK,0.385468,0.110814095
Random_20,100,257,si,OK,0.198715,0.2606249
Random_20,100,257,ptl,OK,0.477242,0.11658192
Random_21,100,255,tl,OK,0.023144,0.118115425
Random_21,100,255,zlk,OK,0.019888,0.117409706
Random_21,100,255,pzlk,OK,0.150905,0.11876011
Random_21,100,255,fpi,OK,8.411483,0.11248875
Random_21,100,255,fpj,OK,0.15001399999999998,0.111058235
Random_21,100,255,si,OK,0.10886599999999999,0.25701618
Random_21,100,255,ptl,OK,0.28664100000000003,0.11878681
Random_22,100,248,tl,OK,0.055234,0.117993355
Random_22,100,248,zlk,OK,0.055806,0.13663197
Random_22,100,248,pzlk,OK,0.522888,0.13771534
Random_22,100,248,fpi,OK,8.979256,0.112122536
Random_22,100,248,fpj,OK,0.265031,0.110692024
Random_22,100,248,si,OK,0.208424,0.26585865
Random_22,100,248,ptl,OK,0.6221059999999999,0.11866474
Random_23,100,273,tl,OK,0.039244,0.11563587
Random_23,100,273,zlk,OK,0.057699,0.13173008
Random_23,100,273,pzlk,OK,0.49346199999999996,0.13313389
Random_23,100,273,fpi,OK,18.217761999999997,0.1125803
Random_23,100,273,fpj,OK,0.589584,0.11114979
Random_23,100,273,si,OK,0.219855,0.2637682
Random_23,100,273,ptl,OK,0.507388,0.116215706
Random_24,100,238,tl,OK,0.043722,0.12078571
Random_24,100,238,zlk,OK,0.039294,0.12839603
Random_24,100,238,pzlk,OK,0.39447499999999996,0.12934208
Random_24,100,238,fpi,OK,6.806882,0.112244606
Random_24,100,238,fpj,OK,0.288805,0.110814095
Random_24,100,238,si,OK,0.200519,0.26382923
Random_24,100,238,ptl,OK,0.6146510000000001,0.12136555
Random_25,100,238,tl,OK,0.037150999999999997,0.11581898
Random_25,100,238,zlk,OK,0.044304,0.13391209
Random_25,100,238,pzlk,OK,0.393494,0.13475895
Random_25,100,238,fpi,OK,9.25154,0.111756325
Random_25,100,238,fpj,OK,0.197894,0.11032581
Random_25,100,238,si,OK,0.154822,0.26573658
Random_25,100,238,ptl,OK,0.389746,0.1165514
Random_26,100,255,tl,OK,0.038824,0.11612415
