Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_1,20,51,spm,OK,0.034065,0.010009766
Random_1,20,51,tl,OK,0.011542,0.007862091
Random_1,20,51,zlk,OK,0.011783,0.008464813
Random_1,20,51,pzlk,OK,0.41734699999999997,0.095378876
Random_1,20,51,fpi,OK,0.034065,0.09366226
Random_1,20,51,fpj,OK,0.008946999999999998,0.09337616
Random_1,20,51,si,OK,0.030158,0.099861145
Random_1,20,51,ptl,OK,0.137313,0.09471893
Random_2,20,49,spm,OK,0.032502,0.097457886
Random_2,20,49,tl,OK,0.016260999999999998,0.09555817
Random_2,20,49,zlk,OK,0.013635999999999999,0.09595108
Random_2,20,49,pzlk,OK,0.127974,0.096271515
Random_2,20,49,fpi,OK,0.018345,0.09394455
Random_2,20,49,fpj,OK,0.006834,0.09365845
Random_2,20,49,si,OK,0.017022000000000002,0.09941101
Random_2,20,49,ptl,OK,0.197768,0.09577942
Random_3,20,42,spm,OK,0.069993,0.10760498
Random_3,20,42,tl,OK,0.009538999999999999,0.09475708
Random_3,20,42,zlk,OK,0.011873,0.09593582
Random_3,20,42,pzlk,OK,0.11266599999999999,0.096027374
Random_3,20,42,fpi,OK,0.037251,0.09366989
Random_3,20,42,fpj,OK,0.012404,0.09338379
Random_3,20,42,si,OK,0.016952,0.09954071
Random_3,20,42,ptl,OK,0.14148,0.0953598
Random_4,20,52,spm,OK,0.111112,0.10775757
Random_4,20,52,tl,OK,0.009017,0.09524536
Random_4,20,52,zlk,OK,0.008486,0.09508133
Random_4,20,52,pzlk,OK,0.09368900000000001,0.09524155
Random_4,20,52,fpi,OK,0.030438,0.09382248
Random_4,20,52,fpj,OK,0.005561,0.09353638
Random_4,20,52,si,OK,0.017273,0.10001373
Random_4,20,52,ptl,OK,0.11787500000000001,0.09560394
Random_5,20,47,spm,OK,0.022222,0.097091675
Random_5,20,47,tl,OK,0.008677,0.09509277
Random_5,20,47,zlk,OK,0.010169999999999998,0.09550476
Random_5,20,47,pzlk,OK,0.124418,0.095695496
Random_5,20,47,fpi,OK,0.017804,0.09373093
