Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_19,10000,25967,ptl,OK,5.366153000000001,2.8333426
Random_20,10000,25807,tl,OK,2.054392,2.8291006
Random_20,10000,25807,zlk,OK,2.462868,3.222228
Random_20,10000,25807,pzlk,OK,4.03287,3.374114
Random_20,10000,25807,si,OK,4451.70099,1527.9187
Random_20,10000,25807,ptl,OK,5.037649,2.8291006
Random_21,10000,25879,tl,OK,3.647068,2.8328161
Random_21,10000,25879,zlk,OK,6.849722,4.506957
Random_21,10000,25879,pzlk,OK,6.4250560000000005,4.579261
Random_21,10000,25879,si,OK,5107.502311,1528.226
Random_21,10000,25879,ptl,OK,7.590630999999999,2.8676672
Random_22,10000,26125,tl,OK,1.9774570000000002,2.8354483
Random_22,10000,26125,zlk,OK,2.0663650000000002,3.250472
Random_22,10000,26125,pzlk,OK,2.9454260000000003,3.375678
Random_22,10000,26125,si,OK,4343.380362999999,1528.381
Random_22,10000,26125,ptl,OK,5.1436720000000005,2.870078
Random_23,10000,25893,tl,OK,2.609177,2.8324575
Random_23,10000,25893,zlk,OK,3.067859,4.0585012
Random_23,10000,25893,pzlk,OK,4.524345,4.1837378
Random_23,10000,25893,si,OK,3951.315041,1527.7678
Random_23,10000,25893,ptl,OK,6.388238,2.8673315
Random_24,10000,25747,tl,OK,2.285572,2.8305655
Random_24,10000,25747,zlk,OK,3.0557459999999996,4.039115
Random_24,10000,25747,pzlk,OK,4.270554000000001,4.1642065
Random_24,10000,25747,si,OK,4323.361626999999,1528.2253
Random_24,10000,25747,ptl,OK,5.780504,2.8670263
Random_25,10000,25807,tl,OK,2.41567,2.83245
Random_25,10000,25807,zlk,OK,2.6456869999999997,3.7049246
Random_25,10000,25807,pzlk,OK,4.142200000000001,3.8549109
Random_25,10000,25807,si,OK,4173.173114,1528.3782
Random_25,10000,25807,ptl,OK,6.2949019999999996,2.867362
Random_26,10000,25861,tl,OK,2.284131,2.832488
Random_26,10000,25861,zlk,OK,2.921682,4.038474
Random_26,10000,25861,pzlk,OK,4.7408980000000005,4.1636724
Random_26,10000,25861,si,OK,4595.840618,1528.1481
Random_26,10000,25861,ptl,OK,5.6356,2.8661413
Random_27,10000,25798,tl,OK,1.9454879999999999,2.830657
Random_27,10000,25798,zlk,OK,2.738594,3.409812
Random_27,10000,25798,pzlk,OK,4.069332999999999,3.534751
Random_27,10000,25798,si,OK,4768.93693,1528.2253
Random_27,10000,25798,ptl,OK,5.869224,2.867118
Random_28,10000,25799,tl,OK,2.1576210000000002,2.832244
Random_28,10000,25799,zlk,OK,3.5893219999999997,3.5446844
Random_28,10000,25799,pzlk,OK,5.925822,3.69493
Random_28,10000,25799,si,OK,4365.742123,1528.378
Random_28,10000,25799,ptl,OK,5.211535,2.867118
Random_29,10000,25815,tl,OK,2.6456779999999998,2.8354864
Random_29,10000,25815,zlk,OK,4.520161,5.012458
Random_29,10000,25815,pzlk,OK,5.713329,5.1382055
Random_29,10000,25815,si,OK,4531.828489,1528.378
Random_29,10000,25815,ptl,OK,5.744228,2.867179
Random_30,10000,25809,tl,OK,2.96176,2.9567175
Random_30,10000,25809,zlk,OK,4.325240999999999,4.707114
