Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_6,10,23,spm,OK,0.009949000000000001,0.0921936
Random_6,10,23,tl,OK,0.006211,0.09215927
Random_6,10,23,zlk,OK,0.006844,0.09220314
Random_6,10,23,pzlk,OK,1.514692,0.09223366
Random_6,10,23,fpi,OK,0.006092,0.09146309
Random_6,10,23,fpj,OK,0.002695,0.09132004
Random_6,10,23,si,OK,0.004028,0.09243393
Random_6,10,23,ptl,OK,0.14280299999999999,0.092250824
Random_7,10,24,spm,OK,0.009157,0.09226227
Random_7,10,24,tl,OK,0.005921,0.09218979
Random_7,10,24,zlk,OK,0.004799,0.091926575
Random_7,10,24,pzlk,OK,0.066537,0.0920105
Random_7,10,24,fpi,OK,0.003166,0.091524124
Random_7,10,24,fpj,OK,0.002254,0.09138107
Random_7,10,24,si,OK,0.004699,0.09280014
Random_7,10,24,ptl,OK,0.228907,0.09356308
Random_8,10,27,spm,OK,0.015189,0.093299866
Random_8,10,27,tl,OK,0.0069630000000000004,0.09212875
Random_8,10,27,zlk,OK,0.008677,0.09262276
Random_8,10,27,pzlk,OK,0.10464999999999999,0.092645645
Random_8,10,27,fpi,OK,0.007114,0.091371536
Random_8,10,27,fpj,OK,0.003526,0.091228485
Random_8,10,27,si,OK,0.006282,0.092876434
Random_8,10,27,ptl,OK,0.098027,0.092227936
Random_9,10,27,spm,OK,0.013845999999999999,0.09464264
Random_9,10,27,tl,OK,0.009297999999999999,0.09218979
Random_9,10,27,zlk,OK,0.007935,0.09253883
Random_9,10,27,pzlk,OK,0.35909599999999997,0.092660904
Random_9,10,27,fpi,OK,0.00512,0.091524124
Random_9,10,27,fpj,OK,0.003326,0.09138107
Random_9,10,27,si,OK,0.009779000000000001,0.092983246
Random_9,10,27,ptl,OK,0.12961799999999998,0.092235565
Random_10,10,31,spm,OK,0.01541,0.09274292
Random_10,10,31,tl,OK,0.0069240000000000005,0.092250824
Random_10,10,31,zlk,OK,0.006732999999999999,0.09262276
Random_10,10,31,pzlk,OK,0.092566,0.09272957
Random_10,10,31,fpi,OK,0.005699999999999999,0.09149361
Random_10,10,31,fpj,OK,0.0029059999999999997,0.091350555
Random_10,10,31,si,OK,0.00551,0.092853546
Random_10,10,31,ptl,OK,0.141651,0.0922966
Random_11,10,31,spm,OK,0.011222000000000001,0.092300415
Random_11,10,31,tl,OK,0.0056300000000000005,0.09219742
Random_11,10,31,zlk,OK,0.0060209999999999994,0.0923996
Random_11,10,31,pzlk,OK,0.097155,0.09250641
Random_11,10,31,fpi,OK,0.006953,0.09149361
Random_11,10,31,fpj,OK,0.0029059999999999997,0.091350555
Random_11,10,31,si,OK,0.006843,0.093135834
Random_11,10,31,ptl,OK,0.07731700000000001,0.092350006
Random_12,10,22,spm,OK,0.013736,0.09339142
Random_12,10,22,tl,OK,0.003948,0.09240341
Random_12,10,22,zlk,OK,0.002766,0.091472626
Random_12,10,22,pzlk,OK,0.040638,0.091594696
Random_12,10,22,fpi,OK,0.005882,0.09146309
Random_12,10,22,fpj,OK,0.002475,0.09132004
Random_12,10,22,si,OK,0.008396,0.09304428
Random_12,10,22,ptl,OK,0.043893999999999996,0.0927124
Random_13,10,26,spm,OK,0.008797000000000001,0.09215546
Random_13,10,26,tl,OK,0.004598,0.09218979
Random_13,10,26,zlk,OK,0.004338,0.09174156
Random_13,10,26,pzlk,OK,0.042932000000000005,0.091817856
Random_13,10,26,fpi,OK,0.003477,0.09146309
Random_13,10,26,fpj,OK,0.001853,0.09132004
Random_13,10,26,si,OK,0.006553,0.09293747
Random_13,10,26,ptl,OK,0.051499,0.09228897
Random_14,10,24,spm,OK,0.014307,0.0923233
Random_14,10,24,tl,OK,0.007985,0.09222031
Random_14,10,24,zlk,OK,0.007514000000000001,0.09269905
Random_14,10,24,pzlk,OK,0.123666,0.09271431
Random_14,10,24,fpi,OK,0.006202,0.09143257
Random_14,10,24,fpj,OK,0.002845,0.09128952
Random_14,10,24,si,OK,0.004849,0.092372894
Random_14,10,24,ptl,OK,0.09608299999999999,0.09226608
Random_15,10,24,spm,OK,0.007944999999999999,0.092430115
Random_15,10,24,tl,OK,0.0042780000000000006,0.09212875
Random_15,10,24,zlk,OK,0.00549,0.092048645
Random_15,10,24,pzlk,OK,0.076967,0.092840195
Random_15,10,24,fpi,OK,0.007875,0.091524124
Random_15,10,24,fpj,OK,0.003546,0.09138107
Random_15,10,24,si,OK,0.006252,0.093105316
Random_15,10,24,ptl,OK,0.541054,0.09238815
Random_16,10,28,spm,OK,0.01065,0.092300415
Random_16,10,28,tl,OK,0.004729,0.09219742
Random_16,10,28,zlk,OK,0.003617,0.091688156
Random_16,10,28,pzlk,OK,0.086826,0.091817856
Random_16,10,28,fpi,OK,0.0034070000000000003,0.09149361
Random_16,10,28,fpj,OK,0.002254,0.091350555
Random_16,10,28,si,OK,0.008145000000000001,0.09301376
Random_16,10,28,ptl,OK,0.558507,0.092235565
Random_17,10,28,spm,OK,0.011161,0.0923233
Random_17,10,28,tl,OK,0.006432,0.092105865
Random_17,10,28,zlk,OK,0.009719,0.09228706
Random_17,10,28,pzlk,OK,0.127283,0.09229469
Random_17,10,28,fpi,OK,0.003217,0.09149361
Random_17,10,28,fpj,OK,0.001703,0.091350555
Random_17,10,28,si,OK,0.0027949999999999997,0.09208298
Random_17,10,28,ptl,OK,0.065956,0.09347153
Random_18,10,24,spm,OK,0.008496,0.0921402
Random_18,10,24,tl,OK,0.005631,0.092098236
Random_18,10,24,zlk,OK,0.0053809999999999995,0.09166527
Random_18,10,24,pzlk,OK,0.058351,0.09175682
Random_18,10,24,fpi,OK,0.002705,0.091402054
Random_18,10,24,fpj,OK,0.0019039999999999999,0.091259
Random_18,10,24,si,OK,0.009438,0.092876434
Random_18,10,24,ptl,OK,0.049044,0.09218979
Random_19,10,21,spm,OK,0.008406,0.0923996
Random_19,10,21,tl,OK,0.0046890000000000005,0.092105865
Random_19,10,21,zlk,OK,0.00521,0.091955185
Random_19,10,21,pzlk,OK,0.06414199999999999,0.09200096
Random_19,10,21,fpi,OK,0.004829,0.09149361
Random_19,10,21,fpj,OK,0.002735,0.091350555
Random_19,10,21,si,OK,0.00511,0.0930748
Random_19,10,21,ptl,OK,0.07255800000000001,0.09232712
Random_20,10,23,spm,OK,0.015028999999999999,0.092681885
Random_20,10,23,tl,OK,0.006653,0.09212875
Random_20,10,23,zlk,OK,0.006652,0.0922699
Random_20,10,23,pzlk,OK,0.07342,0.09236908
Random_20,10,23,fpi,OK,0.006131,0.091402054
Random_20,10,23,fpj,OK,0.002836,0.091259
Random_20,10,23,si,OK,0.0072239999999999995,0.09304428
Random_20,10,23,ptl,OK,0.070345,0.09217453
Random_21,10,27,spm,OK,0.014768,0.09273529
Random_21,10,27,tl,OK,0.004128,0.09206772
Random_21,10,27,zlk,OK,0.0050089999999999996,0.09189415
Random_21,10,27,pzlk,OK,0.045225999999999995,0.09230232
Random_21,10,27,fpi,OK,0.007034,0.09146309
Random_21,10,27,fpj,OK,0.0035870000000000003,0.09132004
Random_21,10,27,si,OK,0.008124999999999999,0.09304428
Random_21,10,27,ptl,OK,0.051949,0.09215927
Random_22,10,20,spm,OK,0.006902999999999999,0.092185974
Random_22,10,20,tl,OK,0.003767,0.09213638
Random_22,10,20,zlk,OK,0.002905,0.091472626
Random_22,10,20,pzlk,OK,0.059554,0.091594696
Random_22,10,20,fpi,OK,0.004068,0.09146309
Random_22,10,20,fpj,OK,0.0023439999999999997,0.09132004
Random_22,10,20,si,OK,0.005851,0.092876434
Random_22,10,20,ptl,OK,0.056728,0.092227936
Random_23,10,24,spm,OK,0.014698000000000001,0.09223175
Random_23,10,24,tl,OK,0.005751,0.09215927
Random_23,10,24,zlk,OK,0.006783,0.092508316
Random_23,10,24,pzlk,OK,0.09181600000000001,0.0926075
Random_23,10,24,fpi,OK,0.00538,0.09143257
Random_23,10,24,fpj,OK,0.002184,0.09128952
Random_23,10,24,si,OK,0.004087,0.09264755
Random_23,10,24,ptl,OK,0.068541,0.092803955
Random_24,10,20,spm,OK,0.006894000000000001,0.09236908
Random_24,10,20,tl,OK,0.0033859999999999997,0.09206772
Random_24,10,20,zlk,OK,0.004138,0.09189415
Random_24,10,20,pzlk,OK,0.152992,0.09199333
Random_24,10,20,fpi,OK,0.006312,0.09146309
Random_24,10,20,fpj,OK,0.003417,0.09132004
Random_24,10,20,si,OK,0.007723999999999999,0.09304428
Random_24,10,20,ptl,OK,0.059233,0.09215927
Random_25,10,29,spm,OK,0.012283,0.09262848
Random_25,10,29,tl,OK,0.005511,0.09218979
Random_25,10,29,zlk,OK,0.0059819999999999995,0.092531204
Random_25,10,29,pzlk,OK,0.08993200000000001,0.09263039
Random_25,10,29,fpi,OK,0.0050100000000000006,0.09143257
Random_25,10,29,fpj,OK,0.002565,0.09128952
Random_25,10,29,si,OK,0.00532,0.09296036
Random_25,10,29,ptl,OK,0.095693,0.092235565
Random_26,10,24,spm,OK,0.009748,0.092308044
Random_26,10,24,tl,OK,0.003917,0.09225845
Random_26,10,24,zlk,OK,0.004809,0.09220123
Random_26,10,24,pzlk,OK,0.058151,0.09225464
Random_26,10,24,fpi,OK,0.003005,0.09155464
Random_26,10,24,fpj,OK,0.001764,0.09141159
Random_26,10,24,si,OK,0.003997,0.0922966
Random_26,10,24,ptl,OK,0.06618600000000001,0.092803955
Random_27,10,27,spm,OK,0.014949,0.092659
Random_27,10,27,tl,OK,0.0069630000000000004,0.09219742
Random_27,10,27,zlk,OK,0.006132,0.09243965
Random_27,10,27,pzlk,OK,0.06889200000000001,0.092531204
Random_27,10,27,fpi,OK,0.003476,0.091371536
Random_27,10,27,fpj,OK,0.0020540000000000003,0.091228485
Random_27,10,27,si,OK,0.00529,0.09293747
Random_27,10,27,ptl,OK,0.091164,0.09220505
Random_28,10,20,spm,OK,0.0074340000000000005,0.09210205
Random_28,10,20,tl,OK,0.003767,0.09218979
Random_28,10,20,zlk,OK,0.002876,0.091472626
Random_28,10,20,pzlk,OK,0.045537,0.091594696
Random_28,10,20,fpi,OK,0.0061920000000000005,0.09146309
Random_28,10,20,fpj,OK,0.002615,0.09132004
Random_28,10,20,si,OK,0.006743,0.09270859
Random_28,10,20,ptl,OK,0.064303,0.09218216
Random_29,10,26,spm,OK,0.012714000000000001,0.09185028
Random_29,10,26,tl,OK,0.007163,0.092624664
Random_29,10,26,zlk,OK,0.005901,0.09188843
Random_29,10,26,pzlk,OK,0.071356,0.09197998
Random_29,10,26,fpi,OK,0.002004,0.091402054
Random_29,10,26,fpj,OK,0.001112,0.091259
Random_29,10,26,si,OK,0.004338,0.09254074
Random_29,10,26,ptl,OK,0.115,0.09354782
Random_30,10,22,spm,OK,0.01055,0.0922699
Random_30,10,22,tl,OK,0.003537,0.09244156
Random_30,10,22,zlk,OK,0.003086,0.09150314
Random_30,10,22,pzlk,OK,0.049885,0.09162521
Random_30,10,22,fpi,OK,0.006883,0.09149361
Random_30,10,22,fpj,OK,0.002916,0.091350555
Random_30,10,22,si,OK,0.0055709999999999996,0.09296036
Random_30,10,22,ptl,OK,0.09401999999999999,0.09244156
Random_31,10,22,spm,OK,0.0064919999999999995,0.092422485
Random_31,10,22,tl,OK,0.0033859999999999997,0.092617035
Random_31,10,22,zlk,OK,0.002064,0.091472626
Random_31,10,22,pzlk,OK,0.046758999999999995,0.091594696
Random_31,10,22,fpi,OK,0.004318,0.09146309
Random_31,10,22,fpj,OK,0.002405,0.09132004
Random_31,10,22,si,OK,0.005821,0.09301376
Random_31,10,22,ptl,OK,0.069834,0.092617035
Random_32,10,26,spm,OK,0.011713,0.09226227
Random_32,10,26,tl,OK,0.005992000000000001,0.09215927
Random_32,10,26,zlk,OK,0.0057209999999999995,0.0918808
Random_32,10,26,pzlk,OK,0.09131500000000001,0.09197998
Random_32,10,26,fpi,OK,0.003026,0.09143257
Random_32,10,26,fpj,OK,0.001793,0.09128952
Random_32,10,26,si,OK,0.004769000000000001,0.09267807
Random_32,10,26,ptl,OK,0.11559,0.09220505
Random_33,10,26,spm,OK,0.012884999999999999,0.09223175
Random_33,10,26,tl,OK,0.006452,0.09222031
Random_33,10,26,zlk,OK,0.006601999999999999,0.09237671
Random_33,10,26,pzlk,OK,0.090713,0.092596054
Random_33,10,26,fpi,OK,0.008787000000000001,0.091524124
Random_33,10,26,fpj,OK,0.003496,0.09138107
Random_33,10,26,si,OK,0.012434,0.09290695
Random_33,10,26,ptl,OK,0.076186,0.09226608
Random_34,10,28,spm,OK,0.022113,0.09490967
Random_34,10,28,tl,OK,0.007554,0.09234238
Random_34,10,28,zlk,OK,0.007004,0.092515945
Random_34,10,28,pzlk,OK,0.11526,0.09259224
Random_34,10,28,fpi,OK,0.006272000000000001,0.091402054
Random_34,10,28,fpj,OK,0.003126,0.091259
Random_34,10,28,si,OK,0.007946,0.09279251
Random_34,10,28,ptl,OK,0.07404100000000001,0.09238815
Random_35,10,22,spm,OK,0.011482,0.09221649
Random_35,10,22,tl,OK,0.004318,0.09219742
Random_35,10,22,zlk,OK,0.0032459999999999998,0.091472626
Random_35,10,22,pzlk,OK,0.054574000000000004,0.091594696
Random_35,10,22,fpi,OK,0.00548,0.09146309
Random_35,10,22,fpj,OK,0.002705,0.09132004
Random_35,10,22,si,OK,0.004409,0.09292984
Random_35,10,22,ptl,OK,0.065455,0.092227936
Random_36,10,24,spm,OK,0.008946999999999998,0.09220886
Random_36,10,24,tl,OK,0.004639,0.09212875
Random_36,10,24,zlk,OK,0.005371,0.09236145
Random_36,10,24,pzlk,OK,0.076075,0.092596054
Random_36,10,24,fpi,OK,0.006162,0.091402054
Random_36,10,24,fpj,OK,0.002184,0.091259
Random_36,10,24,si,OK,0.0060209999999999994,0.09304428
Random_36,10,24,ptl,OK,0.092096,0.09218979
Random_37,10,29,spm,OK,0.013937,0.09438324
Random_37,10,29,tl,OK,0.005711,0.09228134
Random_37,10,29,zlk,OK,0.002966,0.09150314
Random_37,10,29,pzlk,OK,0.055757,0.09162521
Random_37,10,29,fpi,OK,0.005811,0.09149361
Random_37,10,29,fpj,OK,0.003066,0.091350555
Random_37,10,29,si,OK,0.005852,0.09282303
Random_37,10,29,ptl,OK,0.077528,0.09228134
Random_38,10,24,spm,OK,0.018034,0.092414856
Random_38,10,24,tl,OK,0.009017,0.09280777
Random_38,10,24,zlk,OK,0.005341,0.092508316
Random_38,10,24,pzlk,OK,0.102756,0.0926075
Random_38,10,24,fpi,OK,0.006803,0.09149361
Random_38,10,24,fpj,OK,0.003497,0.091350555
Random_38,10,24,si,OK,0.007284,0.09290695
Random_38,10,24,ptl,OK,0.111873,0.093063354
Random_39,10,31,spm,OK,0.013997,0.09500122
Random_39,10,31,tl,OK,0.007414,0.092746735
Random_39,10,31,zlk,OK,0.004569,0.09195709
Random_39,10,31,pzlk,OK,0.060154,0.092041016
Random_39,10,31,fpi,OK,0.002856,0.091524124
Random_39,10,31,fpj,OK,0.0017239999999999998,0.09138107
Random_39,10,31,si,OK,0.004588999999999999,0.092487335
Random_39,10,31,ptl,OK,0.085663,0.09279251
Random_40,10,23,spm,OK,0.009908,0.0921402
Random_40,10,23,tl,OK,0.006031000000000001,0.09215927
Random_40,10,23,zlk,OK,0.008907,0.0926075
Random_40,10,23,pzlk,OK,0.185925,0.09268379
Random_40,10,23,fpi,OK,0.003898,0.091402054
Random_40,10,23,fpj,OK,0.0019240000000000001,0.091259
Random_40,10,23,si,OK,0.005741,0.09276962
Random_40,10,23,ptl,OK,0.07686699999999999,0.09327316
Random_41,10,19,spm,OK,0.021151,0.094940186
Random_41,10,19,tl,OK,0.0076950000000000005,0.0926857
Random_41,10,19,zlk,OK,0.004338,0.09188843
Random_41,10,19,pzlk,OK,0.065175,0.09197998
Random_41,10,19,fpi,OK,0.0041080000000000005,0.09146309
Random_41,10,19,fpj,OK,0.002164,0.09132004
Random_41,10,19,si,OK,0.009418000000000001,0.09304428
Random_41,10,19,ptl,OK,0.114368,0.092731476
Random_42,10,23,spm,OK,0.01052,0.092178345
Random_42,10,23,tl,OK,0.006332,0.09215927
Random_42,10,23,zlk,OK,0.007354,0.09266853
Random_42,10,23,pzlk,OK,0.07839,0.09268379
Random_42,10,23,fpi,OK,0.005841,0.091402054
Random_42,10,23,fpj,OK,0.002414,0.091259
Random_42,10,23,si,OK,0.006042,0.0930748
Random_42,10,23,ptl,OK,0.09941900000000001,0.09228897
Random_43,10,30,spm,OK,0.014017,0.09249878
Random_43,10,30,tl,OK,0.00539,0.092227936
Random_43,10,30,zlk,OK,0.006352,0.091939926
Random_43,10,30,pzlk,OK,0.053822,0.0919857
Random_43,10,30,fpi,OK,0.007104,0.09149361
Random_43,10,30,fpj,OK,0.002965,0.091350555
Random_43,10,30,si,OK,0.008015,0.0930748
Random_43,10,30,ptl,OK,0.072629,0.093502045
Random_44,10,17,spm,OK,0.008196,0.09223938
Random_44,10,17,tl,OK,0.004067,0.092372894
Random_44,10,17,zlk,OK,0.003236,0.091472626
Random_44,10,17,pzlk,OK,0.04722,0.091594696
Random_44,10,17,fpi,OK,0.004659,0.09146309
Random_44,10,17,fpj,OK,0.002314,0.09132004
Random_44,10,17,si,OK,0.00528,0.09251022
Random_44,10,17,ptl,OK,0.06352100000000001,0.09243393
Random_45,10,23,spm,OK,0.009989,0.092308044
Random_45,10,23,tl,OK,0.0046689999999999995,0.09271622
Random_45,10,23,zlk,OK,0.003016,0.09150314
Random_45,10,23,pzlk,OK,0.038394,0.09162521
Random_45,10,23,fpi,OK,0.0055899999999999995,0.09149361
Random_45,10,23,fpj,OK,0.0025440000000000003,0.091350555
Random_45,10,23,si,OK,0.005801,0.09290695
Random_45,10,23,ptl,OK,0.074702,0.092876434
Random_46,10,31,spm,OK,0.013175,0.09309387
Random_46,10,31,tl,OK,0.005801,0.092250824
Random_46,10,31,zlk,OK,0.006292,0.092437744
Random_46,10,31,pzlk,OK,0.058482,0.092567444
Random_46,10,31,fpi,OK,0.00515,0.09155464
Random_46,10,31,fpj,OK,0.002755,0.09141159
Random_46,10,31,si,OK,0.006082000000000001,0.09283066
Random_46,10,31,ptl,OK,0.081887,0.0922966
Random_47,10,26,spm,OK,0.011522000000000001,0.092430115
Random_47,10,26,tl,OK,0.007865,0.09218979
Random_47,10,26,zlk,OK,0.0036669999999999997,0.091688156
Random_47,10,26,pzlk,OK,0.043222000000000003,0.091817856
Random_47,10,26,fpi,OK,0.002926,0.09146309
Random_47,10,26,fpj,OK,0.001543,0.09132004
Random_47,10,26,si,OK,0.004068,0.09292221
Random_47,10,26,ptl,OK,0.068881,0.09344101
Random_48,10,22,spm,OK,0.014378,0.09223175
Random_48,10,22,tl,OK,0.006902999999999999,0.09283829
Random_48,10,22,zlk,OK,0.003607,0.09188843
Random_48,10,22,pzlk,OK,0.085503,0.09197998
Random_48,10,22,fpi,OK,0.00539,0.091371536
Random_48,10,22,fpj,OK,0.002785,0.091228485
Random_48,10,22,si,OK,0.009278,0.09272385
Random_48,10,22,ptl,OK,0.126091,0.09289932
Random_49,10,25,spm,OK,0.025408,0.09762573
Random_49,10,25,tl,OK,0.009398,0.09228134
Random_49,10,25,zlk,OK,0.007915,0.092142105
Random_49,10,25,pzlk,OK,0.110411,0.09223366
Random_49,10,25,fpi,OK,0.004078,0.09149361
Random_49,10,25,fpj,OK,0.0017439999999999999,0.091350555
Random_49,10,25,si,OK,0.00524,0.093135834
Random_49,10,25,ptl,OK,0.10819699999999999,0.09232712
Random_50,10,31,spm,OK,0.018155,0.092308044
Random_50,10,31,tl,OK,0.008166,0.092746735
Random_50,10,31,zlk,OK,0.007014,0.09195709
Random_50,10,31,pzlk,OK,0.087928,0.092041016
Random_50,10,31,fpi,OK,0.0033859999999999997,0.09146309
Random_50,10,31,fpj,OK,0.001954,0.09132004
Random_50,10,31,si,OK,0.007895,0.093105316
Random_50,10,31,ptl,OK,0.103258,0.09368515
Random_51,10,28,spm,OK,0.009467999999999999,0.092659
Random_51,10,28,tl,OK,0.004158,0.0921669
Random_51,10,28,zlk,OK,0.002875,0.091472626
Random_51,10,28,pzlk,OK,0.072007,0.091594696
Random_51,10,28,fpi,OK,0.0045390000000000005,0.09146309
Random_51,10,28,fpj,OK,0.002365,0.09132004
Random_51,10,28,si,OK,0.006813,0.09304428
Random_51,10,28,ptl,OK,0.057119,0.092372894
Random_52,10,25,spm,OK,0.007143,0.09223175
Random_52,10,25,tl,OK,0.004338,0.0921669
Random_52,10,25,zlk,OK,0.00521,0.0919857
Random_52,10,25,pzlk,OK,0.06758900000000001,0.09203148
Random_52,10,25,fpi,OK,0.00523,0.09149361
Random_52,10,25,fpj,OK,0.002014,0.091350555
Random_52,10,25,si,OK,0.0055709999999999996,0.092876434
Random_52,10,25,ptl,OK,0.067138,0.09225845
Random_53,10,28,spm,OK,0.012123,0.09215546
Random_53,10,28,tl,OK,0.008626,0.09265518
Random_53,10,28,zlk,OK,0.005902,0.09234619
Random_53,10,28,pzlk,OK,0.084602,0.092437744
Random_53,10,28,fpi,OK,0.004258,0.09149361
Random_53,10,28,fpj,OK,0.0032459999999999998,0.091350555
Random_53,10,28,si,OK,0.0065130000000000006,0.092739105
Random_53,10,28,ptl,OK,0.11575099999999999,0.09326172
Random_54,10,29,spm,OK,0.014558,0.09339142
Random_54,10,29,tl,OK,0.007404,0.09231186
Random_54,10,29,zlk,OK,0.009638,0.09288406
Random_54,10,29,pzlk,OK,0.11859600000000001,0.09293747
Random_54,10,29,fpi,OK,0.006783,0.09146309
Random_54,10,29,fpj,OK,0.003015,0.09132004
Random_54,10,29,si,OK,0.004057000000000001,0.09244919
Random_54,10,29,ptl,OK,0.10631299999999999,0.09247208
Random_55,10,27,spm,OK,0.014728,0.09277344
Random_55,10,27,tl,OK,0.005321,0.092098236
Random_55,10,27,zlk,OK,0.006272000000000001,0.09212685
Random_55,10,27,pzlk,OK,0.182919,0.09220314
Random_55,10,27,fpi,OK,0.007304,0.09149361
Random_55,10,27,fpj,OK,0.0037979999999999997,0.091350555
Random_55,10,27,si,OK,0.007044,0.09270859
Random_55,10,27,ptl,OK,0.107355,0.09300232
Random_56,10,22,spm,OK,0.016973000000000002,0.092681885
Random_56,10,22,tl,OK,0.007795000000000001,0.09218979
Random_56,10,22,zlk,OK,0.008705999999999998,0.09261513
Random_56,10,22,pzlk,OK,0.231211,0.09269142
Random_56,10,22,fpi,OK,0.005942,0.09143257
Random_56,10,22,fpj,OK,0.002916,0.09128952
Random_56,10,22,si,OK,0.007274,0.093112946
Random_56,10,22,ptl,OK,0.428308,0.09243393
Random_57,10,23,spm,OK,0.014929000000000001,0.09235382
Random_57,10,23,tl,OK,0.006041,0.0921669
Random_57,10,23,zlk,OK,0.007615,0.092170715
Random_57,10,23,pzlk,OK,0.067048,0.09222412
Random_57,10,23,fpi,OK,0.004559,0.09149361
Random_57,10,23,fpj,OK,0.001963,0.091350555
Random_57,10,23,si,OK,0.004339,0.09276962
Random_57,10,23,ptl,OK,0.862147,0.0924263
Random_58,10,26,spm,OK,0.019407,0.09238434
Random_58,10,26,tl,OK,0.005660999999999999,0.09218979
Random_58,10,26,zlk,OK,0.005801,0.092033386
Random_58,10,26,pzlk,OK,0.112956,0.093185425
Random_58,10,26,fpi,OK,0.006051,0.091524124
Random_58,10,26,fpj,OK,0.003217,0.09138107
Random_58,10,26,si,OK,0.007182999999999999,0.09276962
Random_58,10,26,ptl,OK,0.086425,0.09243393
Random_59,10,27,spm,OK,0.030769000000000005,0.0946579
Random_59,10,27,tl,OK,0.008677,0.09222031
Random_59,10,27,zlk,OK,0.01083,0.09262276
Random_59,10,27,pzlk,OK,0.297739,0.09271431
Random_59,10,27,fpi,OK,0.004258,0.09146309
Random_59,10,27,fpj,OK,0.002184,0.09132004
Random_59,10,27,si,OK,0.0035269999999999998,0.09238052
Random_59,10,27,ptl,OK,0.123105,0.09226608
Random_60,10,24,spm,OK,0.009328,0.0923996
Random_60,10,24,tl,OK,0.011302,0.09215927
Random_60,10,24,zlk,OK,0.009167,0.092746735
Random_60,10,24,pzlk,OK,0.133655,0.092861176
Random_60,10,24,fpi,OK,0.002485,0.09143257
Random_60,10,24,fpj,OK,0.001353,0.09128952
Random_60,10,24,si,OK,0.00504,0.092479706
Random_60,10,24,ptl,OK,0.136981,0.09274292
Random_61,10,24,spm,OK,0.01072,0.09235382
Random_61,10,24,tl,OK,0.003557,0.09218979
Random_61,10,24,zlk,OK,0.002725,0.09171867
Random_61,10,24,pzlk,OK,0.055066,0.09184837
Random_61,10,24,fpi,OK,0.004158,0.09149361
Random_61,10,24,fpj,OK,0.002304,0.091350555
Random_61,10,24,si,OK,0.0054600000000000004,0.09280014
Random_61,10,24,ptl,OK,0.11661300000000001,0.092235565
Random_62,10,28,spm,OK,0.016711999999999998,0.09311676
Random_62,10,28,tl,OK,0.006543,0.092250824
Random_62,10,28,zlk,OK,0.007163,0.0923233
Random_62,10,28,pzlk,OK,0.088389,0.092422485
Random_62,10,28,fpi,OK,0.005901,0.091402054
Random_62,10,28,fpj,OK,0.002775,0.091259
Random_62,10,28,si,OK,0.007103,0.09284592
Random_62,10,28,ptl,OK,0.11276499999999999,0.0929718
Random_63,10,22,spm,OK,0.014267,0.094436646
Random_63,10,22,tl,OK,0.005871,0.092098236
Random_63,10,22,zlk,OK,0.005169,0.09211159
Random_63,10,22,pzlk,OK,0.07138599999999999,0.09220314
Random_63,10,22,fpi,OK,0.004238,0.09146309
