Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_1,100000,257958,tl,OK,31.739841,27.669163
Random_1,100000,257958,zlk,OK,80.659086,42.253304
Random_1,100000,257958,pzlk,OK,44.874812999999996,43.34018
Random_1,100000,257958,ptl,OK,42.040143,28.147064
Random_2,100000,257392,tl,OK,23.901555000000002,26.85352
Random_2,100000,257392,zlk,OK,49.191996,33.027416
Random_2,100000,257392,pzlk,OK,33.767849000000005,34.02743
Random_2,100000,257392,ptl,OK,35.785826,27.616428
Random_3,100000,258295,tl,OK,31.841295,26.8671
Random_3,100000,258295,zlk,OK,73.035481,47.897305
Random_3,100000,258295,pzlk,OK,37.896462,48.897617
Random_3,100000,258295,ptl,OK,44.855464999999995,27.630009
Random_4,100000,258871,tl,OK,30.196741,26.865635
Random_4,100000,258871,zlk,OK,39.491771,42.84138
Random_4,100000,258871,pzlk,OK,37.946066,43.84186
Random_4,100000,258871,ptl,OK,72.811784,27.628391
Random_5,100000,257951,tl,OK,33.515775999999995,26.856785
Random_5,100000,257951,zlk,OK,71.676212,50.938923
Random_5,100000,257951,pzlk,OK,53.182786,51.939617
Random_5,100000,257951,ptl,OK,52.416331,27.619541
Random_6,100000,258594,tl,OK,21.223235,26.754307
Random_6,100000,258594,zlk,OK,19.40563,25.19019
Random_6,100000,258594,pzlk,OK,15.011419,26.19019
Random_6,100000,258594,ptl,OK,37.616485999999995,27.121433
Random_7,100000,257281,tl,OK,31.000538000000002,26.85654
Random_7,100000,257281,zlk,OK,49.085002,37.87032
Random_7,100000,257281,pzlk,OK,29.728606000000003,38.987766
Random_7,100000,257281,ptl,OK,47.810776,27.61945
Random_8,100000,258398,tl,OK,34.932275,26.860752
Random_8,100000,258398,zlk,OK,80.32586,47.572376
Random_8,100000,258398,pzlk,OK,42.628508000000004,48.572956
Random_8,100000,258398,ptl,OK,45.360502,27.623661
Random_9,100000,257892,tl,OK,34.045259,28.201817
Random_9,100000,257892,zlk,OK,57.166993999999995,39.13621
Random_9,100000,257892,pzlk,OK,36.883285,40.13648
Random_9,100000,257892,ptl,OK,49.033303000000004,28.648144
Random_10,100000,257975,tl,OK,31.984779999999997,26.74982
Random_10,100000,257975,zlk,OK,66.209952,38.104023
Random_10,100000,257975,pzlk,OK,35.150211,38.341877
Random_10,100000,257975,ptl,OK,41.930454,27.12537
Random_11,100000,258576,tl,OK,23.050699,26.722507
Random_11,100000,258576,zlk,OK,32.175965,29.970737
Random_11,100000,258576,pzlk,OK,18.504376999999998,30.207813
Random_11,100000,258576,ptl,OK,36.120697,27.128086
Random_12,100000,257940,tl,OK,33.607712,26.860569
Random_12,100000,257940,zlk,OK,43.082346,37.78594
Random_12,100000,257940,pzlk,OK,28.197018,38.139095
Random_12,100000,257940,ptl,OK,47.614681,27.623478
Random_13,100000,258644,tl,OK,25.285893,26.864017
Random_13,100000,258644,zlk,OK,33.840999,34.924557
Random_13,100000,258644,pzlk,OK,26.882745999999997,35.92374
Random_13,100000,258644,ptl,OK,38.037600999999995,27.62659
Random_14,100000,257942,tl,OK,22.563248,26.856968
Random_14,100000,257942,zlk,OK,36.871994,31.411495
Random_14,100000,257942,pzlk,OK,24.947415,32.54175
Random_14,100000,257942,ptl,OK,44.809439,27.619877
Random_15,100000,258290,tl,OK,22.20335,26.861057
Random_15,100000,258290,zlk,OK,23.044827,31.678135
Random_15,100000,258290,pzlk,OK,16.979271,32.67853
Random_15,100000,258290,ptl,OK,37.527456,27.623814
Random_16,100000,258700,tl,OK,20.725113,26.72324
Random_16,100000,258700,zlk,OK,20.351389,25.193577
