Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_1,1000000,2582279,tl,OK,607.210953,265.7162
Random_1,1000000,2582279,zlk,OK,748.663438,315.89078
Random_1,1000000,2582279,pzlk,OK,274.33640199999996,323.97717
Random_1,1000000,2582279,ptl,OK,594.601798,273.43234
Random_2,1000000,2584074,tl,OK,527.300252,262.56708
Random_2,1000000,2584074,zlk,OK,1129.745538,367.45517
Random_2,1000000,2584074,pzlk,OK,318.08992,372.61337
Random_2,1000000,2584074,ptl,OK,535.07692,269.44647
Random_3,1000000,2580668,tl,OK,707.591674,265.7778
Random_3,1000000,2580668,zlk,OK,1533.112055,492.3822
Random_3,1000000,2580668,pzlk,OK,545.774585,500.38293
Random_3,1000000,2580668,ptl,OK,727.666091,273.40683
Random_4,1000000,2582312,tl,OK,490.27723899999995,265.7864
Random_4,1000000,2582312,zlk,OK,856.286,374.093
Random_4,1000000,2582312,pzlk,OK,276.384343,382.09308
Random_4,1000000,2582312,ptl,OK,521.219922,273.41577
Random_5,1000000,2580892,tl,OK,668.8263840000001,262.5245
Random_5,1000000,2580892,zlk,OK,1373.374563,384.59085
Random_5,1000000,2580892,pzlk,OK,441.277836,389.97937
Random_5,1000000,2580892,ptl,OK,690.918458,269.4039
Random_6,1000000,2581428,tl,OK,584.094444,262.5253
Random_6,1000000,2581428,zlk,OK,1717.643282,380.89523
Random_6,1000000,2581428,pzlk,OK,556.939825,385.86737
Random_6,1000000,2581428,ptl,OK,612.5441539999999,269.4047
Random_7,1000000,2580228,tl,OK,480.028017,265.7681
Random_7,1000000,2580228,zlk,OK,754.3348450000001,329.2744
Random_7,1000000,2580228,pzlk,OK,268.640912,337.45026
Random_7,1000000,2580228,ptl,OK,509.395209,273.39746
Random_8,1000000,2582745,tl,OK,484.28455399999996,265.78632
Random_8,1000000,2582745,zlk,OK,675.254184,427.54065
Random_8,1000000,2582745,pzlk,OK,293.76416700000004,435.54102
Random_8,1000000,2582745,ptl,OK,514.500719,280.67648
Random_9,1000000,2580879,tl,OK,436.83251099999995,262.51804
Random_9,1000000,2580879,zlk,OK,430.22533699999997,251.0911
Random_9,1000000,2580879,pzlk,OK,157.57838900000002,259.0911
Random_9,1000000,2580879,ptl,OK,472.140321,269.39743
Random_10,1000000,2581468,tl,OK,562.803095,265.76407
Random_10,1000000,2581468,zlk,OK,779.246001,426.59772
Random_10,1000000,2581468,pzlk,OK,339.276927,434.8
Random_10,1000000,2581468,ptl,OK,609.006644,273.39337
Random_11,1000000,2583469,tl,OK,504.652533,265.7971
Random_11,1000000,2583469,zlk,OK,946.855009,390.3535
Random_11,1000000,2583469,pzlk,OK,375.770879,398.35364
Random_11,1000000,2583469,ptl,OK,520.476669,273.42645
Random_12,1000000,2580577,tl,OK,551.76315,265.77426
Random_12,1000000,2580577,zlk,OK,706.497839,313.14362
Random_12,1000000,2580577,pzlk,OK,279.146209,321.35715
Random_12,1000000,2580577,ptl,OK,578.509964,273.40363
Random_13,1000000,2581002,tl,OK,438.18571299999996,277.78815
Random_13,1000000,2581002,zlk,OK,442.043491,283.5268
Random_13,1000000,2581002,pzlk,OK,167.877032,291.52673
Random_13,1000000,2581002,ptl,OK,480.843602,284.66754
Random_14,1000000,2582798,tl,OK,709.227686,265.80157
Random_14,1000000,2582798,zlk,OK,2851.9504690000003,445.6416
Random_14,1000000,2582798,pzlk,OK,743.8846540000001,451.03223
Random_14,1000000,2582798,ptl,OK,703.8401279999999,273.43094
Random_15,1000000,2582415,tl,OK,487.00006,265.77887
Random_15,1000000,2582415,zlk,OK,763.154393,332.16534
Random_15,1000000,2582415,pzlk,OK,290.97096700000003,340.16547
Random_15,1000000,2582415,ptl,OK,496.988264,273.40823
Random_16,1000000,2582419,tl,OK,504.70850099999996,262.54773
Random_16,1000000,2582419,zlk,OK,1118.669607,331.11606
Random_16,1000000,2582419,pzlk,OK,326.309531,331.48694
Random_16,1000000,2582419,ptl,OK,510.48520399999995,269.42712
