Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
tc+_10.txt,1160,2350,fpj,OK,109.067349,0.2805357
tc+_11.txt,1518,3080,fpj,OK,267.31978200000003,0.3593483
tc+_12.txt,1944,3948,fpj,OK,744.531124,0.45458126
tc+_13.txt,2444,4966,fpj,OK,2009.0303880000001,0.58549404
tc+_14.txt,3024,6146,fpj,OK,5214.613351,0.7138319
tc+_15.txt,3690,7500,fpj,OK,13318.001768,0.8606663
tc+_16.txt,4448,9040,fpj,OK,34120.234548,1.0680647
tc+_17.txt,5304,10778,fpj,OK,85614.090044,1.2609072
